algorithm,variant,distribution,dist_name,region_count,peer_count,round_index,command,params,comment,group,mean_ms,stdv_ms,median_ms
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,ap-northeast-1,281.6,21.06,281.5
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,ap-northeast-2,292.52,22.07,294.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,ap-south-1,278.16,18.8,276.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,ap-southeast-2,303.6,23.14,306.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,eu-central-1,291.09,26.83,293.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,eu-north-1,300.71,26.82,302.5
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,eu-west-1,281.61,24.36,282.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,sa-east-1,316.68,18.08,311.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,us-east-1,267.44,16.77,259.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,us-west-1,279.79,17.78,282.5
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,all,289.32,25.85,289.0
Simplex,,us-east-1:5,1region_5peers,1,5,1,wait,"0, threshold=1",Multicast notarize,proposer,0.0,0.0,0.0
Simplex,,us-east-1:5,1region_5peers,1,5,1,wait,"0, threshold=1",Multicast notarize,us-east-1,2.12,1.82,2.0
Simplex,,us-east-1:5,1region_5peers,1,5,1,wait,"0, threshold=1",Multicast notarize,all,2.12,1.82,2.0
Simplex,,us-east-1:5,1region_5peers,1,5,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,proposer,5.4,1.36,6.0
Simplex,,us-east-1:5,1region_5peers,1,5,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,us-east-1,5.48,1.7,5.0
Simplex,,us-east-1:5,1region_5peers,1,5,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,all,5.48,1.7,5.0
Simplex,,us-east-1:5,1region_5peers,1,5,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,proposer,8.8,1.17,9.0
Simplex,,us-east-1:5,1region_5peers,1,5,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,us-east-1,8.8,1.9,9.0
Simplex,,us-east-1:5,1region_5peers,1,5,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,all,8.8,1.9,9.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,1,wait,"0, threshold=1",Multicast notarize,proposer,0.0,0.0,0.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,1,wait,"0, threshold=1",Multicast notarize,eu-west-1,21.2,16.97,33.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,1,wait,"0, threshold=1",Multicast notarize,us-east-1,15.07,15.71,4.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,1,wait,"0, threshold=1",Multicast notarize,all,17.52,16.5,5.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,proposer,67.0,2.19,67.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,eu-west-1,49.8,14.38,39.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,us-east-1,55.0,15.05,65.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,all,52.92,15.0,64.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,proposer,72.6,1.5,73.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,eu-west-1,89.2,14.55,99.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,us-east-1,84.27,14.08,74.0
Simplex,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,all,86.24,14.47,74.0
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,1,wait,"0, threshold=1",Multicast notarize,proposer,0.0,0.0,0.0
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,1,wait,"0, threshold=1",Multicast notarize,ap-northeast-1,57.83,42.43,70.5
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,1,wait,"0, threshold=1",Multicast notarize,eu-west-1,45.33,41.57,34.5
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,1,wait,"0, threshold=1",Multicast notarize,us-east-1,37.67,30.2,36.0
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,1,wait,"0, threshold=1",Multicast notarize,all,46.94,39.36,36.0
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,proposer,182.83,27.95,199.5
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,ap-northeast-1,147.25,38.72,134.0
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,eu-west-1,159.33,39.21,168.0
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,us-east-1,150.67,17.27,143.5
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,all,152.42,33.73,143.5
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,proposer,208.33,2.05,209.0
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,ap-northeast-1,259.33,37.74,267.0
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,eu-west-1,246.42,35.99,233.0
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,us-east-1,237.92,27.0,234.5
Simplex,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,all,247.89,35.03,238.5
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,proposer,0.0,0.0,0.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,ap-northeast-1,83.89,45.04,101.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,eu-central-1,55.56,45.24,47.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,eu-west-1,47.53,40.13,34.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,sa-east-1,75.89,44.02,88.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,us-east-1,42.73,23.98,45.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,all,61.12,43.56,59.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,proposer,185.13,37.8,203.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,ap-northeast-1,164.02,39.89,161.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,eu-central-1,156.13,38.4,161.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,eu-west-1,151.33,28.98,147.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,sa-east-1,152.44,39.12,149.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,us-east-1,145.31,15.79,148.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,all,153.85,34.28,149.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,proposer,213.2,12.02,208.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,ap-northeast-1,260.04,26.14,273.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,eu-central-1,253.93,38.15,251.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,eu-west-1,245.4,33.34,238.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,sa-east-1,247.29,27.68,262.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,us-east-1,230.04,19.97,224.0
Simplex,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,all,247.34,31.38,246.0
